loc_rowid,pl_hostname,ra_str,ra,dec_str,dec,st_elon,st_elat,MatchID,MatchRA,MatchDEC,pmRA,pmDEC,Tmag,objType,typeSrc,dstArcSec,version,e_pmRA,e_pmDEC,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,GAIAmag,e_GAIAmag,e_Tmag,Teff,e_Teff,logg,e_logg,MH,e_MH,rad,e_rad,mass,e_mass,lumclass,lum,e_lum,d,e_d,ebv,e_ebv,numcont,contratio,duplicate_id,priority,splist
1353,Kepler-1150,19h46m53.88s,296.724492,+49d31m57.8s,49.532715,321.853528,68.21525,27913639,296.724486,49.532715,-12.0038,1.04813,13.655,STAR,2mass,0.0140186973307763,20180610,2.08531,2.08531,NaN,NaN,15.037,0.041,14.748,0.137,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.789,0.021,12.211,0.018,12.128,0.021,12.013,0.022,12.099,0.02,12.307,0.267,9.311,NaN,14.2948,0.0010521,0.017,4754,NaN,4.60458,NaN,NaN,NaN,0.72,NaN,0.76,NaN,GIANT,0.2385593,NaN,NaN,NaN,NaN,NaN,182,0.607122,,0.000508358348758404,knownplanet
2923,Kepler-582,19h50m00.88s,297.503687,+41d03m25.3s,41.057021,314.660494,60.30306,169556162,297.503692,41.05702,5.92222,5.55991,14.232,STAR,2mass,0.0140423179236643,20180610,2.09958,2.09958,NaN,NaN,16.225,0.067,15.097,0.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.467,0.023,13.034,0.027,12.992,0.031,12.793,0.023,12.852,0.023,12.337,NaN,9.544,NaN,14.7978,0.00137266,0.018,5564,NaN,4.48883,NaN,NaN,NaN,0.91,NaN,0.93,NaN,DWARF,0.7150328,NaN,NaN,NaN,NaN,NaN,357,1.0064,,0.000185737646013128,knownplanet
2886,Kepler-554,19h45m37.64s,296.406853,+51d21m29.4s,51.358154,323.90859,69.898828,27843707,296.406857,51.358157,8.26859,7.00438,13.706,STAR,2mass,0.0140533822116925,20180610,2.11879,2.11879,NaN,NaN,15.318,NaN,14.49,0.114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.043,0.021,12.654,0.021,12.615,0.026,12.573,0.023,12.628,0.023,12.973,0.506,9.16,NaN,14.1978,0.00100096,0.018,5447,NaN,4.47934,NaN,NaN,NaN,0.92,NaN,0.93,NaN,DWARF,0.6712741,NaN,676.607,NaN,NaN,NaN,138,0.08642755,,0.00037527187396178,knownplanet
1108,KELT-7,05h13m10.93s,78.295532,+33d19m05.4s,33.318165,80.079251,10.281083,367366318,78.295529,33.318168,10.4561,-49.5541,8.138,STAR,2mass,0.0140743638733482,20180610,0.0933055,0.0559922,7.24159,0.260924,8.997,0.032,8.56,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.739,0.021,7.58,0.042,7.543,0.026,7.496,0.034,7.525,0.02,7.524,0.018,7.137,0.123,8.42747,0.000345996,0.018,6789,NaN,4.14703,NaN,NaN,NaN,1.73,NaN,1.53,NaN,DWARF,5.728094,NaN,138.0912,7.5818,NaN,NaN,168,0.003739854,,0.00215174268623764,knownplanet
3590,WASP-1,00h20m40.07s,5.166978,+31d59m24.0s,31.98999,18.388879,27.108201,57984377,5.166975,31.989987,-4.8,-5.6,11.092,STAR,2mass,0.0141613601778217,20180610,2.3,2.3,NaN,NaN,12.063,0.284,11.308,0.02,14.7529,0.00629624,12.0359,0.000758165,11.6092,0.000825117,11.4791,0.000590689,13.0695,0.00664246,10.586,0.019,10.364,0.016,10.276,0.018,10.22,0.022,10.247,0.02,10.131,0.058,8.72,NaN,11.464,0.000345996,0.017,6116,25,0.028,NaN,0.21,0.1,1.47,NaN,1.24,NaN,DWARF,NaN,NaN,338.246,NaN,0.0585238,NaN,24,0.03847982,,0.000555604411223671,knownplanet
3380,Kepler-941,19h37m18.33s,294.326356,+47d13m03.4s,47.217613,315.401727,66.862448,270959184,294.326351,47.217611,-11.5557,-5.47931,15.011,STAR,2mass,0.0141884537189686,20180610,2.08648,2.08648,NaN,NaN,16.778,0.098,15.803,0.069,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.389,0.025,13.981,0.032,13.864,0.048,13.878,0.025,14.012,0.031,13.281,NaN,9.407,NaN,15.4724,0.00201194,0.019,5539,NaN,4.51882,NaN,NaN,NaN,0.86,NaN,0.89,NaN,DWARF,0.6272159,NaN,NaN,NaN,NaN,NaN,153,0.05362267,,0.000127076931984375,knownplanet
1539,Kepler-1297,19h19m49.56s,289.956501,+47d01m13.4s,47.020393,308.084899,67.838243,159225841,289.956496,47.020391,-11.1118,-5.26122,14.268,STAR,2mass,0.0142275936433393,20180610,2.12061,2.12061,NaN,NaN,15.6,0.105,14.867,0.092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.684,0.026,13.381,0.03,13.262,0.026,13.321,0.024,13.353,0.026,12.985,NaN,9.465,NaN,14.7005,0.0013024,0.019,5818,NaN,4.44279,NaN,NaN,NaN,0.99,NaN,0.99,NaN,DWARF,1.011719,NaN,1353.87,NaN,NaN,NaN,118,0.07947199,,0.000200039586976446,knownplanet
1191,Kepler-1032,19h19m43.41s,289.930872,+40d05m51.9s,40.097751,302.866975,61.2823,122139228,289.930867,40.09775,4.81896,-10.158,14.928,STAR,2mass,0.0142318824355224,20180610,2.10056,2.10057,NaN,NaN,17.567,0.062,16.007,0.092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.926,0.025,13.361,0.028,13.301,0.034,13.163,0.023,13.151,0.026,12.301,NaN,9.212,0.489,15.6615,0.00225439,0.018,4647,NaN,4.6224,NaN,NaN,NaN,0.71,NaN,0.77,NaN,DWARF,0.2117884,NaN,NaN,NaN,NaN,NaN,153,0.4588257,,0.000158430387256847,knownplanet
2518,Kepler-342,19h30m42.74s,292.678083,+46d43m36.2s,46.726715,312.278147,66.867454,63293562,292.678078,46.726713,-10.0787,-5.35136,12.686,STAR,2mass,0.0142857122062852,20180610,2.15493,2.15494,NaN,NaN,14.189,0.041,13.2,0.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.22,0.021,11.999,0.022,11.957,0.021,11.89,0.023,11.904,0.021,12.078,0.237,8.903,NaN,13.0276,0.000562184,0.018,6175,NaN,4.15687,NaN,NaN,NaN,1.47,NaN,1.13,NaN,DWARF,2.830592,NaN,883.053,NaN,NaN,NaN,118,2.660274,,0.000274369789594738,knownplanet
2519,Kepler-342,19h30m42.74s,292.678083,+46d43m36.2s,46.726715,312.278147,66.867454,63293562,292.678078,46.726713,-10.0787,-5.35136,12.686,STAR,2mass,0.0142857122062852,20180610,2.15493,2.15494,NaN,NaN,14.189,0.041,13.2,0.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.22,0.021,11.999,0.022,11.957,0.021,11.89,0.023,11.904,0.021,12.078,0.237,8.903,NaN,13.0276,0.000562184,0.018,6175,NaN,4.15687,NaN,NaN,NaN,1.47,NaN,1.13,NaN,DWARF,2.830592,NaN,883.053,NaN,NaN,NaN,118,2.660274,,0.000274369789594738,knownplanet
2520,Kepler-342,19h30m42.74s,292.678083,+46d43m36.2s,46.726715,312.278147,66.867454,63293562,292.678078,46.726713,-10.0787,-5.35136,12.686,STAR,2mass,0.0142857122062852,20180610,2.15493,2.15494,NaN,NaN,14.189,0.041,13.2,0.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.22,0.021,11.999,0.022,11.957,0.021,11.89,0.023,11.904,0.021,12.078,0.237,8.903,NaN,13.0276,0.000562184,0.018,6175,NaN,4.15687,NaN,NaN,NaN,1.47,NaN,1.13,NaN,DWARF,2.830592,NaN,883.053,NaN,NaN,NaN,118,2.660274,,0.000274369789594738,knownplanet
2521,Kepler-342,19h30m42.74s,292.678083,+46d43m36.2s,46.726715,312.278147,66.867454,63293562,292.678078,46.726713,-10.0787,-5.35136,12.686,STAR,2mass,0.0142857122062852,20180610,2.15493,2.15494,NaN,NaN,14.189,0.041,13.2,0.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.22,0.021,11.999,0.022,11.957,0.021,11.89,0.023,11.904,0.021,12.078,0.237,8.903,NaN,13.0276,0.000562184,0.018,6175,NaN,4.15687,NaN,NaN,NaN,1.47,NaN,1.13,NaN,DWARF,2.830592,NaN,883.053,NaN,NaN,NaN,118,2.660274,,0.000274369789594738,knownplanet
3039,Kepler-672,19h26m53.28s,291.722008,+49d28m51.2s,49.480877,313.728226,69.643276,26491504,291.722004,49.48088,-8.53322,6.04624,14.581,STAR,2mass,0.0142887798618604,20180610,2.94125,2.94126,NaN,NaN,NaN,NaN,15.513,0.229,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.962,0.025,13.639,0.033,13.497,0.047,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.0391,0.00156773,0.019,5627,NaN,4.48858,NaN,NaN,NaN,0.92,NaN,0.95,NaN,DWARF,0.7645009,NaN,1698.01,NaN,NaN,NaN,124,0.3996276,,0.000176162549037701,knownplanet
2825,Kepler-513,19h00m10.00s,285.041686,+50d04m31.4s,50.075375,302.28721,71.83187,48503953,285.04168,50.075376,-13.8716,2.88909,12.398,STAR,2mass,0.0143222566935642,20180610,2.14012,2.14012,NaN,NaN,14.146,0.043,13.019,0.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.846,0.025,11.551,0.017,11.469,0.023,11.441,0.022,11.481,0.021,11.299,0.095,9.225,NaN,12.8055,0.000505644,0.019,5849,NaN,4.39642,NaN,NaN,NaN,1.06,NaN,1.02,NaN,DWARF,1.184767,NaN,494.242,NaN,0.0463085,NaN,76,0.4485459,,0.000758681839311281,knownplanet
1190,Kepler-1031,19h44m21.54s,296.089747,+48d57m19.4s,48.955376,320.145008,67.902947,27769737,296.089751,48.955379,7.61936,7.72574,13.415,STAR,2mass,0.0143544582198858,20180610,2.08531,2.08534,NaN,NaN,14.593,0.032,13.877,0.092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.702,0.023,12.401,0.021,12.353,0.025,12.317,0.023,12.336,0.023,12.41,0.257,9.43,NaN,13.9436,0.000879984,0.018,6011,NaN,4.37742,NaN,NaN,NaN,1.12,NaN,1.09,NaN,DWARF,1.475427,NaN,682.882,NaN,NaN,NaN,195,0.04103436,,0.000335460534314325,knownplanet
2775,Kepler-478,19h29m56.87s,292.486944,+46d11m46.4s,46.196213,311.455799,66.428674,63289259,292.486949,46.196211,11.6378,-3.91658,13.309,STAR,2mass,0.0143901892171042,20180610,2.15497,2.15504,NaN,NaN,15.06,0.039,14.156,0.137,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.57,0.023,12.113,0.017,12.005,0.022,11.897,0.024,12.019,0.024,11.821,NaN,9.43,NaN,13.8569,0.000842599,0.018,5210,NaN,4.56167,NaN,NaN,NaN,0.8,NaN,0.85,NaN,DWARF,0.4248402,NaN,NaN,NaN,NaN,NaN,180,0.05530769,,0.000580950488356675,knownplanet
1166,Kepler-1015,19h31m01.76s,292.75733,+43d25m36.9s,43.42691,309.483034,63.779523,63373862,292.75733,43.426906,-0.067815,-8.88894,12.352,STAR,2mass,0.0143999999715436,20180610,1.31451,1.36552,NaN,NaN,13.32,0.036,12.825,0.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.887,0.021,11.713,0.021,11.684,0.019,11.662,0.023,11.682,0.021,11.535,0.134,9.224,NaN,12.6937,0.000479486,0.018,6769,NaN,4.09626,NaN,NaN,NaN,1.81,NaN,1.49,NaN,DWARF,6.196549,NaN,955.517,NaN,NaN,NaN,178,0.1949299,,0.000292510606284792,knownplanet
3221,Kepler-816,19h33m27.08s,293.362842,+39d12m44.8s,39.212452,307.451916,59.650787,138105127,293.362842,39.212448,-1.61598,0.276597,15.221,STAR,2mass,0.0143999999793617,20180610,2.09938,2.09938,NaN,NaN,16.871,0.07,16.365,0.126,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.426,0.031,14.045,0.032,13.892,0.057,13.799,0.025,13.909,0.033,12.566,NaN,9.39,NaN,15.8086,0.00246887,0.02,5286,NaN,4.53383,NaN,NaN,NaN,0.85,NaN,0.9,NaN,DWARF,0.5082076,NaN,NaN,NaN,NaN,NaN,236,0.6812608,,9.01698796927328E-05,knownplanet
1739,Kepler-145,19h25m33.06s,291.387762,+44d31m44.8s,44.529106,308.225033,65.155097,159721091,291.387762,44.529102,-0.31218,-9.25265,11.425,STAR,2mass,0.0143999999802235,20180610,1.07071,1.07072,NaN,NaN,12.737,0.038,11.977,0.034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.913,0.025,10.693,0.019,10.628,0.016,10.601,0.023,10.626,0.02,10.628,0.063,9.326,NaN,11.8021,0.000345996,0.019,6022,NaN,4.02466,NaN,NaN,NaN,1.85,NaN,1.32,NaN,DWARF,4.055096,NaN,339.604,NaN,NaN,NaN,163,0.5281419,,0.000489575612877284,knownplanet
1740,Kepler-145,19h25m33.06s,291.387762,+44d31m44.8s,44.529106,308.225033,65.155097,159721091,291.387762,44.529102,-0.31218,-9.25265,11.425,STAR,2mass,0.0143999999802235,20180610,1.07071,1.07072,NaN,NaN,12.737,0.038,11.977,0.034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.913,0.025,10.693,0.019,10.628,0.016,10.601,0.023,10.626,0.02,10.628,0.063,9.326,NaN,11.8021,0.000345996,0.019,6022,NaN,4.02466,NaN,NaN,NaN,1.85,NaN,1.32,NaN,DWARF,4.055096,NaN,339.604,NaN,NaN,NaN,163,0.5281419,,0.000489575612877284,knownplanet
2964,Kepler-612,19h25m25.11s,291.354639,+45d44m52.4s,45.747898,309.218054,66.303784,159723305,291.354639,45.747894,-0.901865,-8.72672,14.322,STAR,2mass,0.0143999999845653,20180610,2.15307,2.15307,NaN,NaN,15.922,0.065,15.191,0.137,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.663,0.024,13.315,0.022,13.264,0.029,13.218,0.024,13.267,0.026,12.824,0.46,8.913,NaN,14.8108,0.0013824,0.018,5693,NaN,4.46511,NaN,NaN,NaN,0.96,NaN,0.98,NaN,DWARF,0.8721715,NaN,1075.2,NaN,NaN,NaN,158,0.5021967,,0.000187028302491687,knownplanet
2557,Kepler-358,19h32m55.25s,293.230225,+48d16m53.0s,48.281376,314.818312,68.137158,26815908,293.230225,48.28138,0.269203,8.86468,14.768,STAR,2mass,0.0143999999885837,20180610,2.15556,2.15556,NaN,NaN,16.343,0.07,15.516,0.149,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.106,0.031,13.789,0.038,13.652,0.053,13.564,0.024,13.583,0.028,13.185,0.434,9.786,NaN,15.2591,0.00177615,0.02,5908,NaN,4.4607,NaN,NaN,NaN,0.95,NaN,0.95,NaN,DWARF,0.9906126,NaN,NaN,NaN,NaN,NaN,114,0.1868705,,0.000138893652620286,knownplanet
2558,Kepler-358,19h32m55.25s,293.230225,+48d16m53.0s,48.281376,314.818312,68.137158,26815908,293.230225,48.28138,0.269203,8.86468,14.768,STAR,2mass,0.0143999999885837,20180610,2.15556,2.15556,NaN,NaN,16.343,0.07,15.516,0.149,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.106,0.031,13.789,0.038,13.652,0.053,13.564,0.024,13.583,0.028,13.185,0.434,9.786,NaN,15.2591,0.00177615,0.02,5908,NaN,4.4607,NaN,NaN,NaN,0.95,NaN,0.95,NaN,DWARF,0.9906126,NaN,NaN,NaN,NaN,NaN,114,0.1868705,,0.000138893652620286,knownplanet
1615,Kepler-1354,19h24m58.84s,291.245187,+37d45m32.6s,37.759052,303.52072,58.750917,137096633,291.245187,37.759048,-5.14976,-17.6669,13.843,STAR,2mass,0.0143999999933806,20180610,2.18009,2.1801,NaN,NaN,14.942,0.066,14.59,0.092,16.0413,0.00590222,14.712,0.00290868,14.2672,0.00288093,14.1052,0.00289623,14.0603,0.00375791,13.252,0.023,12.965,0.026,12.858,0.033,12.765,0.024,12.829,0.025,12.294,NaN,9.078,NaN,14.2807,0.0010445,0.018,6168,NaN,4.31604,NaN,NaN,NaN,1.24,NaN,1.16,NaN,DWARF,2.005005,NaN,1280.68,NaN,NaN,NaN,216,0.05697427,,0.00016798425817715,knownplanet
3631,WASP-16,14h18m43.93s,214.683032,-20d16m31.7s,-20.275484,219.131617,-6.062584,46096489,214.683032,-20.27548,-0.641638,17.6508,10.576,STAR,2mass,0.0143999999962532,20180610,1.0194,0.412273,4.81148,0.295237,12.508,0.293,11.288,0.033,13.8907,0.00348307,12.1798,0.00156512,11.2881,0.000972801,11.1118,0.00117705,11.8279,0.00369366,9.984,0.024,9.659,0.022,9.589,0.023,9.544,0.023,9.578,0.02,9.5,0.034,9.11,0.472,11.0143,0.000345996,0.018,5700,NaN,4.49158,NaN,0.127692,0.0196116,0.95,NaN,1.02,NaN,DWARF,0.8583044,NaN,207.8363,18.1816,0.106462,NaN,26,0.0006671437,,0.00129567346284706,knownplanet
3648,WASP-32,00h15m50.80s,3.961682,+01d12m01.6s,1.200451,4.112226,-0.472959,427332229,3.961682,1.200447,-0.570277,16.2568,10.992,STAR,2mass,0.0143999999990354,20180610,2.74386,1.20494,4.30255,0.642671,12.058,0.238,11.257,0.017,14.9543,0.0107649,11.7544,0.000559109,11.4517,0.000738748,11.3451,0.000547685,13.5211,0.0143218,10.503,0.022,10.248,0.028,10.161,0.023,10.144,0.023,10.185,0.019,10.125,0.065,8.976,NaN,11.3519,0.000345996,0.018,6100,NaN,4.38917,NaN,0.28,0.1,1.11,NaN,1.1,NaN,DWARF,1.536951,NaN,232.4203,38.3128,0.0275127,NaN,19,0.0005072998,,0,knownplanet
2129,Kepler-208,19h35m33.65s,293.890206,+42d31m40.8s,42.528008,310.509264,62.647651,270781284,293.890206,42.528004,0.473857,-9.95267,13.073,STAR,2mass,0.0144000000059909,20180610,2.10191,2.10192,NaN,NaN,14.109,0.012,13.561,0.057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.547,0.021,12.309,0.021,12.21,0.02,12.185,0.022,12.234,0.022,12.029,0.229,9.395,NaN,13.4606,0.000693017,0.018,6092,NaN,4.21672,NaN,NaN,NaN,1.31,NaN,1.03,NaN,DWARF,2.129496,NaN,1049.25,NaN,NaN,NaN,215,0.04113005,,0.000306510577851238,knownplanet
2130,Kepler-208,19h35m33.65s,293.890206,+42d31m40.8s,42.528008,310.509264,62.647651,270781284,293.890206,42.528004,0.473857,-9.95267,13.073,STAR,2mass,0.0144000000059909,20180610,2.10191,2.10192,NaN,NaN,14.109,0.012,13.561,0.057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.547,0.021,12.309,0.021,12.21,0.02,12.185,0.022,12.234,0.022,12.029,0.229,9.395,NaN,13.4606,0.000693017,0.018,6092,NaN,4.21672,NaN,NaN,NaN,1.31,NaN,1.03,NaN,DWARF,2.129496,NaN,1049.25,NaN,NaN,NaN,215,0.04113005,,0.000306510577851238,knownplanet
2131,Kepler-208,19h35m33.65s,293.890206,+42d31m40.8s,42.528008,310.509264,62.647651,270781284,293.890206,42.528004,0.473857,-9.95267,13.073,STAR,2mass,0.0144000000059909,20180610,2.10191,2.10192,NaN,NaN,14.109,0.012,13.561,0.057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.547,0.021,12.309,0.021,12.21,0.02,12.185,0.022,12.234,0.022,12.029,0.229,9.395,NaN,13.4606,0.000693017,0.018,6092,NaN,4.21672,NaN,NaN,NaN,1.31,NaN,1.03,NaN,DWARF,2.129496,NaN,1049.25,NaN,NaN,NaN,215,0.04113005,,0.000306510577851238,knownplanet
2132,Kepler-208,19h35m33.65s,293.890206,+42d31m40.8s,42.528008,310.509264,62.647651,270781284,293.890206,42.528004,0.473857,-9.95267,13.073,STAR,2mass,0.0144000000059909,20180610,2.10191,2.10192,NaN,NaN,14.109,0.012,13.561,0.057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.547,0.021,12.309,0.021,12.21,0.02,12.185,0.022,12.234,0.022,12.029,0.229,9.395,NaN,13.4606,0.000693017,0.018,6092,NaN,4.21672,NaN,NaN,NaN,1.31,NaN,1.03,NaN,DWARF,2.129496,NaN,1049.25,NaN,NaN,NaN,215,0.04113005,,0.000306510577851238,knownplanet
3252,Kepler-839,19h24m17.92s,291.074676,+45d14m33.3s,45.242584,308.321959,65.901182,159580625,291.074676,45.24258,-0.150061,-8.5333,13.089,STAR,2mass,0.0144000000101896,20180610,2.15307,2.15307,NaN,NaN,14.393,0.104,13.693,0.137,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.554,0.02,12.31,0.022,12.25,0.019,12.194,0.023,12.236,0.022,12.126,0.21,9.246,NaN,13.4846,0.00070118,0.017,6058,NaN,4.29025,NaN,NaN,NaN,1.31,NaN,1.22,NaN,DWARF,2.082353,NaN,998.205,NaN,NaN,NaN,139,0.09031998,,0.000322343365191003,knownplanet
1855,Kepler-1539,18h56m52.66s,284.219433,+44d16m06.8s,44.268543,296.090154,66.424628,164671591,284.219433,44.268539,-0.634939,-8.60764,14.657,STAR,2mass,0.0144000000105906,20180610,2.12018,2.12019,NaN,NaN,16.667,0.014,15.487,0.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.931,0.023,13.5,0.029,13.382,0.042,13.338,0.024,13.425,0.026,12.767,NaN,9.425,NaN,15.1943,0.00171139,0.018,5176,NaN,4.55653,NaN,NaN,NaN,0.8,NaN,0.84,NaN,DWARF,0.4138584,NaN,NaN,NaN,NaN,NaN,101,0.2529133,,0.000188827346402875,knownplanet
2440,Kepler-315,19h52m05.54s,298.023104,+43d21m48.7s,43.363522,317.25454,62.282262,273694712,298.023104,43.363518,-0.26861,-9.07178,14.676,STAR,2mass,0.0144000000160189,20180610,2.14134,2.14134,NaN,NaN,16.181,0.095,15.546,0.115,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.982,0.028,13.622,0.029,13.581,0.041,13.612,0.028,13.647,0.03,12.921,NaN,9.42,NaN,15.19,0.00170716,0.019,5796,NaN,4.29646,NaN,-0.28,0.1,1.04,NaN,0.78,NaN,DWARF,1.099702,NaN,NaN,NaN,NaN,NaN,282,0.09461733,,0.000115374689336412,knownplanet
2441,Kepler-315,19h52m05.54s,298.023104,+43d21m48.7s,43.363522,317.25454,62.282262,273694712,298.023104,43.363518,-0.26861,-9.07178,14.676,STAR,2mass,0.0144000000160189,20180610,2.14134,2.14134,NaN,NaN,16.181,0.095,15.546,0.115,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.982,0.028,13.622,0.029,13.581,0.041,13.612,0.028,13.647,0.03,12.921,NaN,9.42,NaN,15.19,0.00170716,0.019,5796,NaN,4.29646,NaN,-0.28,0.1,1.04,NaN,0.78,NaN,DWARF,1.099702,NaN,NaN,NaN,NaN,NaN,282,0.09461733,,0.000115374689336412,knownplanet
138,GJ 625,16h25m24.62s,246.3526,+54d18m14.8s,54.304104,215.564914,73.279138,207492082,246.3526,54.3041,432.131,-171.48,8.018,STAR,2mass,0.0144000000171065,20180610,0.0629223,0.0659054,154.083,0.596926,11.784,0.021,10.066,0.039,14.6308,0.00501767,11.0986,0.00042796,9.53812,0.000268779,8.51304,0.000156201,8.78047,0.000721361,6.608,0.02,6.063,0.018,5.833,0.024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.99505,0.000345996,0.018,3499,NaN,4.93283,NaN,NaN,NaN,0.31,NaN,0.3,NaN,DWARF,0.01297758,NaN,14.29289,0.0250456,0.0109282,NaN,28,7.217217E-05,,0.0547171707760557,cdwrf
3382,Kepler-943,18h57m05.75s,284.273965,+41d32m06.1s,41.535023,294.669876,63.756882,120106432,284.273965,41.535019,0.362736,-9.76036,15.088,STAR,2mass,0.0144000000269931,20180610,2.11659,2.11659,NaN,NaN,16.672,-0.053,15.76,0.332,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.467,0.029,14.099,0.039,13.97,0.053,14.016,0.025,14.069,0.033,13.069,NaN,9.428,NaN,15.5483,0.00210513,0.02,5612,NaN,4.48883,NaN,NaN,NaN,0.91,NaN,0.93,NaN,DWARF,0.740028,NaN,NaN,NaN,NaN,NaN,122,0.7595184,,9.90564486574266E-05,knownplanet
3359,Kepler-925,19h20m25.57s,290.106539,+40d29m26.4s,40.490657,303.369988,61.620741,122294985,290.106539,40.490661,1.71721,-2.77599,14.964,STAR,2mass,0.014400000034991,20180610,2.09997,2.09998,NaN,NaN,17.462,0.062,16.025,0.149,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.978,0.026,13.406,0.026,13.339,0.034,13.291,0.025,13.378,0.028,12.297,NaN,9.411,NaN,15.6863,0.00228885,0.019,4673,NaN,4.61025,NaN,NaN,NaN,0.72,NaN,0.77,NaN,GIANT,0.2227116,NaN,NaN,NaN,NaN,NaN,173,0.08862136,,0.000153755463347572,knownplanet
381,HD 145934,16h13m09.87s,243.29114,+13d14m22.1s,13.239476,238.238943,33.780583,119974993,243.291144,13.239475,9.14569,-1.71089,7.566,STAR,2mass,0.0144721727926614,20180610,0.618559,0.514695,4.16108,0.243436,9.531,0.03,8.495,0.003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.758,0.023,6.234,0.017,6.145,0.015,6.187,0.04,6.058,0.03,6.078,0.015,6.038,0.052,8.16431,0.000345996,0.018,4899,44,0.06,NaN,0.15,0.03,5.38,NaN,1.75,NaN,GIANT,NaN,NaN,240.322,13.2825,0.0423503,NaN,35,0.002830487,,0.000516584601458389,knownplanet
1341,Kepler-1141,19h22m10.47s,290.543645,+47d43m33.2s,47.72588,309.773359,68.34718,159393734,290.543649,47.725883,7.37611,6.61219,11.866,STAR,2mass,0.01450757055884,20180610,1.38963,1.38965,NaN,NaN,13.162,0.177,12.403,0.069,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.338,0.023,11.041,0.017,10.966,0.011,10.941,0.023,10.985,0.021,10.959,0.076,9.363,NaN,12.2558,0.000390025,0.018,5791,NaN,4.38398,NaN,NaN,NaN,1.07,NaN,1.01,NaN,DWARF,1.16005,NaN,411.569,NaN,NaN,NaN,127,0.01382118,,0.000971880551374224,knownplanet
